Frequency,Nominal,Min,Max
1068.9810447511118,-104.33489568286262,-109.52311236625701,-98.71965954422834
1093.8808119747719,-106.36523683321235,-111.5277858569836,-100.78372146775854
1119.3605692841652,-108.3845540428795,-113.52323469579879,-102.8343802099347
1145.4338263838818,-110.39357549353187,-115.51007093043908,-104.87253272851164
1172.1144076599562,-112.39297896144461,-117.48886758391981,-106.89900824394479
1199.4164595097402,-114.38339667336221,-119.46016228624343,-108.91457513338587
1227.35445784251,-116.3654196190181,-121.42446052954207,-110.91994698599697
1255.943215754785,-118.33960139493686,-123.38223859584376,-112.91578794263701
1285.1978913844266,-120.3064616425132,-125.3339461994388,-114.90271742236443
1315.1339959476854,-122.26648913378025,-127.28000887981278,-116.88131432147541
1345.7674019634521,-124.22014455035148,-129.2208301760866,-118.85212075714898
1377.1143516690772,-126.16786299442836,-131.15679360968204,-120.81564541657696
1409.1914656322208,-128.11005626526335,-133.08826449837247,-122.77236656322685
1442.0157515632966,-130.04711492985533,-135.01559162186865,-124.72273474424378
1475.6046133331863,-131.9794102127727,-136.93910875653106,-126.66717523663601
1509.9758602010013,-133.9072957267229,-138.85913609462352,-128.60609026457746
1545.1477162567883,-135.83110906270778,-140.7759815616595,-130.53986101570146
1581.1388300841825,-137.75117325624464,-142.68994204379428,-132.46884948050766
1617.968284648134,-139.66779814411666,-144.60130453583932,-134.39340013583154
1655.6556074129478,-141.5812816243941,-146.51034721928409,-136.3138414906356
1694.2207806960048,-143.49191083098742,-148.41734047867442,-138.2304875100926
1733.68425226265,-145.3999632327198,-150.32254786378994,-140.14363893197668
1774.066946167869,-147.3057076658065,-152.22622700426516,-142.05358448770562
1815.3902738504983,-149.20940530767194,-154.12863048258538,-143.96060203894
1857.676145485854,-151.11131059920638,-156.03000667074832,-145.86495963940732
1900.946981602797,-153.01167212183205,-157.93060053529314,-147.76691653054772
1945.2257249713937,-154.91073343510928,-159.8306544148468,-149.66672407865136
1990.5358527674766,-156.80873388003755,-161.7304087738094,-151.56462666034682
2036.9013890205538,-158.7059093526943,-163.63010293527515,-153.4608625025935
2084.346917351667,-160.60249305238077,-165.52997579575205,-155.35566448270708
2132.8975940079526,-162.4987162080053,-167.43026652367286,-157.2492608933949
2182.579161200819,-164.39480878601552,-169.33121524307452,-159.14187617728285
2233.4179607548044,-166.291000182776,-171.2330637031205,-161.03373163496565
2285.440948074364,-168.18751990386974,-173.1360559333332,-162.92504611019893
2338.6757064359795,-170.08459823235995,-175.04043888344495,-164.816036655462
2393.1504616131797,-171.9824668875697,-176.9464630456265,-166.70691918074237
2448.8940968422185,-173.8813596753988,-178.8543830554475,-168.59790908802256
2505.9361681363484,-175.78151313057708,-180.7644582661993,-170.48922189356398
2564.306919956811,-177.68316715052487,-182.67695328907323,-172.38107383967923
2624.037301248849,-179.58656561961357,-184.59213848902652,-174.27368249724083
2685.1589818512493,-181.4919570215585,-186.5102904228454,-176.16726735967455
2747.704369288108,-183.3995950363697,-188.4316922017489,-178.06205042861012
2811.70662595173,-185.3097391166752,-190.3566337556519,-179.95825679068645
2877.199686685769,-187.2226550362308,-192.28541196963832,-181.85611518419293
2944.2182767779286,-189.13861540093575,-194.21833065493593,-183.75585855325082
3012.797930371772,-191.05790010955954,-196.15570030629635,-185.65772458603425
3082.9750093073935,-192.9807967474898,-198.09783758461876,-187.56195623205446
3154.7867224009483,-194.9076008919298,-200.04879742555306,-189.46880219170419
3228.271145173259,-196.8386163008621,-202.01542263652493,-191.37851736899427
3303.467240037961,-198.77415495043306,-203.9886050492301,-193.29136327559922
3380.414876959889,-200.7145368758159,-205.96873181169443,-195.20760837082238
3459.154854594662,-202.66008975859958,-207.95619120687618,-197.1275283177244
3539.7289219206687,-204.61114818873318,-209.95136850322777,-199.0514061302107
3622.1798003749286,-206.56805251032677,-211.95464039974274,-200.97953217908332
3706.5512065045655,-208.53114713730835,-213.96636769661683,-202.91220401659632
3792.887875145896,-210.5007781960701,-215.9868857373793,-204.84972596850892
3881.235583143435,-212.47729031666805,-218.0164920696684,-206.792408429516
3971.641173621383,-214.46102235064734,-220.05543066210194,-208.74056678165246
4064.152580820471,-216.4523017409266,-222.10387190044418,-210.69451983511038
4158.818855513329,-218.45143720639047,-224.16188748105682,-212.6545876660546
4255.690191011856,-220.45870933046496,-226.22941924851074,-214.62108869553614
4354.817949780376,-222.4743585597418,-228.30624103010396,-216.5943358164824
4456.254690668699,-224.4985700286337,-230.39191267201358,-218.5746313309955
4560.05419677952,-226.53145453587499,-232.48572588522492,-220.56226040698039
4666.271503984925,-228.5730249215152,-234.58664231459719,-222.5574827010671
4774.962930107149,-230.62316705189087,-236.69322564853576,-224.5605217244289
4886.186104779022,-232.68160465283364,-238.80357181532443,-226.57155145165098
4999.999999999967,-234.74785739731215,-240.91524455957642,-228.59067959544234
5116.464961403737,-236.82119204035243,-243.0252279906922,-230.6179269016327
5235.642740254463,-238.9005671226934,-245.12991268538798,-232.65320177700445
5357.5965261879965,-240.98457298872302,-247.22513653844038,-234.69626957578248
5482.390980715889,-243.07137075163766,-249.3063037062911,-236.74671598387158
5610.09227150978,-245.15863652116107,-251.36860156856494,-238.8039042196435
5740.768107484376,-247.24352067885388,-253.40732322953298,-240.8669263090346
5874.487774697609,-249.322635923462,-255.41827978814612,-242.93454961066075
6011.322173087025,-251.39209135228248,-257.39825461600924,-245.00516120028433
